    0.187754718682125121E+00    0.127888589925277874E+01    0.763978389850340944E+00    0.166424277690268996E+01   -0.591796303183384165E+01
    0.229881609598959369E+00    0.121594215006636941E+01    0.732607997449478021E+00    0.162765738540529115E+01   -0.590317307124739088E+01
    0.242943711786759386E+00    0.122566769599022729E+01    0.708586679597780655E+00    0.162179291159246364E+01   -0.589453657944688647E+01
    0.216819630484922921E+00    0.124211515960654961E+01    0.779645367963829883E+00    0.157761295440828353E+01   -0.588630304575406171E+01
    0.243942045318000456E+00    0.115092019441896154E+01    0.810200218180018528E+00    0.154440177256584410E+01   -0.583920596106839263E+01
    0.260937449876236072E+00    0.120905853009477471E+01    0.717304393627474668E+00    0.156242960291581645E+01   -0.583118519841121064E+01
    0.230870232756380966E+00    0.109835056127280550E+01    0.872328092786830434E+00    0.150067024310929509E+01   -0.581788065656147069E+01
    0.212875456193742152E+00    0.115050610837678136E+01    0.890390272182009390E+00    0.147455774910546999E+01   -0.580339089354797899E+01
    0.220172514084384874E+00    0.129718775115795015E+01    0.685653420114288203E+00    0.168979198970941691E+01   -0.578207683144692908E+01
    0.205752555669239112E+00    0.114675489494730587E+01    0.856502351416688290E+00    0.154721902475731676E+01   -0.577395223306649363E+01
    0.176602081653802756E+00    0.135087925507419104E+01    0.751465071633609538E+00    0.171814087801463344E+01   -0.573946385720178753E+01
    0.255011827263412427E+00    0.110966890183446609E+01    0.834134495634498929E+00    0.150470055922680013E+01   -0.573756587103778593E+01
    0.171456915474871047E+00    0.135144671107657799E+01    0.771380320097286742E+00    0.170454502272022346E+01   -0.572588253935516800E+01
    0.245094801242281002E+00    0.113512037573203028E+01    0.823975620885613713E+00    0.153035047189516993E+01   -0.566203591340466694E+01
    0.207698391322359233E+00    0.111703273670024572E+01    0.919899301941115466E+00    0.146815308866833560E+01   -0.565267875415896892E+01
    0.249452633643994115E+00    0.123098620518931035E+01    0.711236959989430151E+00    0.158568907007932736E+01   -0.563225245009081110E+01
    0.254326408798692394E+00    0.110398276990213939E+01    0.822939828184101496E+00    0.147164928335845580E+01   -0.562159970112099483E+01
    0.205894380768042784E+00    0.121491427761535897E+01    0.777243453064739853E+00    0.160130663759490477E+01   -0.562135002150991880E+01
    0.266813879144267907E+00    0.115916100762093599E+01    0.778879658078713177E+00    0.150422704716888189E+01   -0.555741428814255922E+01
    0.190334456306484268E+00    0.128922672939455274E+01    0.753697536482822450E+00    0.166755250475975614E+01   -0.555499207653715033E+01
    0.214437200246749005E+00    0.109665605950394629E+01    0.910667919283537741E+00    0.146063304922794801E+01   -0.555015129165339616E+01
    0.258713948219178647E+00    0.111578745679135505E+01    0.805494749534810039E+00    0.147847047533717446E+01   -0.553361412177230605E+01
    0.260098749883981128E+00    0.108247240288441682E+01    0.844133456069045440E+00    0.145253972819583921E+01   -0.552749311519475484E+01
    0.236185009956207032E+00    0.110125124497087201E+01    0.902174738091760298E+00    0.146003228054786138E+01   -0.551445691474297384E+01
    0.200023118326554450E+00    0.116679232142317035E+01    0.887555175590379553E+00    0.152780902291987686E+01   -0.550886545872679179E+01
    0.263888718174668246E+00    0.119348707551244271E+01    0.731929971788210398E+00    0.154730097998043425E+01   -0.548591164818835519E+01
    0.256689173895929490E+00    0.114823745157164003E+01    0.814108871886614072E+00    0.150900994622109641E+01   -0.547260357833972400E+01
    0.178735215237673661E+00    0.129673653852713255E+01    0.786373378679463775E+00    0.165336171230186468E+01   -0.546892107344461209E+01
    0.196173793667963642E+00    0.134008498990474978E+01    0.718981982843005740E+00    0.171284243931647451E+01   -0.546797663434412051E+01
    0.231265491912546306E+00    0.108614815706954682E+01    0.877818875732749415E+00    0.146665881981949964E+01   -0.543084382804946841E+01
    0.208057151088619774E+00    0.126891794948936121E+01    0.782225766059152616E+00    0.161017000740075100E+01   -0.541399609758233513E+01
    0.181708942416351299E+00    0.133580064886213767E+01    0.766882029779332397E+00    0.169549647090213429E+01   -0.541232433036363858E+01
    0.265830582402594939E+00    0.111791226336073302E+01    0.807098746725487315E+00    0.146890147189770626E+01   -0.540766720974522563E+01
    0.244871580503027209E+00    0.111924816452611831E+01    0.827035715164838980E+00    0.152380907047277780E+01   -0.540485654690949957E+01
    0.212537464099843032E+00    0.112013101235182377E+01    0.868976124621831603E+00    0.151556784999023608E+01   -0.540278871199276089E+01
    0.188646631169396617E+00    0.130138129558971416E+01    0.772351378637080810E+00    0.167994732434789551E+01   -0.537971555992345962E+01
    0.252235768977318919E+00    0.119546468187397537E+01    0.722773636482451409E+00    0.156330225457979921E+01   -0.537843280924387024E+01
    0.215505594620257007E+00    0.114405743130871418E+01    0.893616944276710345E+00    0.149606406414049253E+01   -0.536767622054222571E+01
    0.206775917196213327E+00    0.112172886843299935E+01    0.887586475875998815E+00    0.148737218141203908E+01   -0.535905888664806795E+01
    0.240570364650862401E+00    0.121118395735423379E+01    0.767217528532423865E+00    0.157582679498748957E+01   -0.533913981838239771E+01
    0.205954322045042604E+00    0.118695487461585270E+01    0.860271791674728004E+00    0.151138196203890485E+01   -0.528011696789958407E+01
    0.275443977835618525E+00    0.113626911576443490E+01    0.775807101317802283E+00    0.148689008054170890E+01   -0.527304952800407278E+01
    0.249568512963389139E+00    0.115855474129030167E+01    0.814809005452231672E+00    0.152049092607432068E+01   -0.526466575636393141E+01
    0.204968223457500681E+00    0.126767501702339191E+01    0.790737302539172626E+00    0.160677962101622285E+01   -0.525403005511814580E+01
    0.268061857456498354E+00    0.113593229322438938E+01    0.762314620626712958E+00    0.150856614951630741E+01   -0.524734479064695236E+01
    0.226309145372967341E+00    0.126517078698505592E+01    0.713525802477405602E+00    0.162824174799592480E+01   -0.523704136640875006E+01
    0.265255873500770123E+00    0.111735390319514138E+01    0.785995209124381811E+00    0.150690525989610125E+01   -0.521168275675886150E+01
    0.216087719465136302E+00    0.124401590173935683E+01    0.760206646539059339E+00    0.163830764965504549E+01   -0.520065835863897163E+01
    0.249434516667896455E+00    0.117641287332836764E+01    0.793336569077395359E+00    0.153588468028807568E+01   -0.518180603522975236E+01
    0.169905108379712955E+00    0.129327344823682067E+01    0.835461316956154443E+00    0.162872978962516402E+01   -0.517926057066199697E+01
    0.204056435768320998E+00    0.115808408163164600E+01    0.877573262204596416E+00    0.153487317009349722E+01   -0.517328510768549954E+01
    0.213892348098135232E+00    0.110686814661290756E+01    0.918086368854375112E+00    0.145611238323025893E+01   -0.516673855879135502E+01
    0.212507196929690778E+00    0.128425448817012433E+01    0.741268824984249397E+00    0.165847491001089953E+01   -0.516324342225478539E+01
    0.178711953699577125E+00    0.131860672787159050E+01    0.783744695864610708E+00    0.165979005768871413E+01   -0.516317543631036546E+01
    0.171872499588871075E+00    0.130089582766349565E+01    0.805597647036370157E+00    0.166114235099302188E+01   -0.514693931308629082E+01
    0.225979389081254811E+00    0.110752934390132540E+01    0.856317525103327593E+00    0.150993364129778906E+01   -0.513918212990499956E+01
    0.174748708409667081E+00    0.131786776975186593E+01    0.791844354707014420E+00    0.167877648284026626E+01   -0.511882432707863000E+01
    0.231689651026117494E+00    0.116377439179954112E+01    0.843784023017636997E+00    0.152462187109075509E+01   -0.510338049923594284E+01
    0.226732723895826827E+00    0.121105938561853099E+01    0.738187820030067776E+00    0.161917963289996791E+01   -0.509775117581156501E+01
    0.203244841028986989E+00    0.113840592909098537E+01    0.907061323607792791E+00    0.147165386798677456E+01   -0.505985173703545321E+01
    0.178636665249153614E+00    0.132782776603248442E+01    0.784342230791319817E+00    0.166660553815857004E+01   -0.505383115248553327E+01
    0.247097496108922371E+00    0.109711793778094679E+01    0.846931723043722218E+00    0.149894348048613879E+01   -0.503886277386752379E+01
    0.172642152996402870E+00    0.127654131195154896E+01    0.848843310840279863E+00    0.160376059089123379E+01   -0.503028938279862281E+01
    0.218795734007667525E+00    0.119332568112690907E+01    0.842303356890208965E+00    0.153571139103108467E+01   -0.502694074393767831E+01
    0.207875865821778610E+00    0.115785794757630356E+01    0.857607398937411336E+00    0.155068227854689900E+01   -0.500368981115757894E+01
    0.213120140832823601E+00    0.115950609503415092E+01    0.879520239708787566E+00    0.151642260227263348E+01   -0.498007213087886580E+01
    0.231864966882968593E+00    0.109603829333333458E+01    0.861089605559015592E+00    0.149524147104324245E+01   -0.497243014419053075E+01
    0.172738174384065551E+00    0.130085710330724225E+01    0.805351052441032889E+00    0.166085643880529221E+01   -0.495041534451024567E+01
    0.234301042294060957E+00    0.110496902483401116E+01    0.863146593931619188E+00    0.146560264291139219E+01   -0.494202604005461055E+01
    0.210295753817151237E+00    0.123601534000647195E+01    0.751003725598378247E+00    0.164536901912201450E+01   -0.494194200953145923E+01
    0.246589269562577595E+00    0.110231671657597263E+01    0.864412773502970078E+00    0.145093738901161529E+01   -0.494036587776265890E+01
    0.239465855204204103E+00    0.119196628791457027E+01    0.736669054306779425E+00    0.157935994708020488E+01   -0.494029921100180225E+01
    0.204602543209674109E+00    0.121457167478118788E+01    0.816123210146299072E+00    0.160341059037573208E+01   -0.493669786030212698E+01
    0.213962122058900500E+00    0.120796432570166701E+01    0.811545988096162074E+00    0.154514739921121258E+01   -0.493259523397235000E+01
    0.249834175120759672E+00    0.108846235296069427E+01    0.842707409395791918E+00    0.148680364949432464E+01   -0.492602639909691220E+01
    0.245049392179796099E+00    0.109437863226226129E+01    0.888792020011674566E+00    0.146438119966992852E+01   -0.492139884796676785E+01
    0.217471765385677918E+00    0.128046014513665463E+01    0.738383821943887186E+00    0.163955126976854126E+01   -0.491891349416033297E+01
    0.248286872841896822E+00    0.121307152928378925E+01    0.742798623950523096E+00    0.156305974128115843E+01   -0.490562548381542740E+01
    0.195788599843004618E+00    0.127519509497739247E+01    0.759512158528631964E+00    0.164416475128339146E+01   -0.490181677448445541E+01
    0.257725902200149626E+00    0.114001318892008308E+01    0.780778864492767122E+00    0.150114108469888463E+01   -0.489832707806011758E+01
    0.216972535399825972E+00    0.129600868057418772E+01    0.699070946463586695E+00    0.167895308891408757E+01   -0.487013940639091558E+01
    0.183168374918843913E+00    0.128906483648808057E+01    0.813164147460036957E+00    0.163613799530435577E+01   -0.486192456461736811E+01
    0.209934808879655321E+00    0.123450006841659787E+01    0.774721628627296433E+00    0.163460046716159457E+01   -0.485230723442767697E+01
    0.213726358560201335E+00    0.115939948060294951E+01    0.834065581476301832E+00    0.152075515011410611E+01   -0.485130826442667473E+01
    0.256427144743294033E+00    0.116280236413682925E+01    0.782381766495225617E+00    0.150687354129940920E+01   -0.484540138842950352E+01
    0.254380499684156880E+00    0.107193540182421443E+01    0.879022003117804207E+00    0.143868123711612883E+01   -0.484322806137773654E+01
    0.190365923540429499E+00    0.127160831824878784E+01    0.767058396580675206E+00    0.166298563620824980E+01   -0.482400519016180063E+01
    0.256688608463307322E+00    0.118160766459937139E+01    0.728438480623972207E+00    0.156410591918461406E+01   -0.481416887502501467E+01
    0.210776506231988459E+00    0.119130917249239121E+01    0.788251411880122266E+00    0.158745200615811943E+01   -0.480525861048380865E+01
    0.250811259287993304E+00    0.107570245803006492E+01    0.889030819896530211E+00    0.143577772965828165E+01   -0.478352170068049709E+01
    0.214442699745211907E+00    0.122503216345281762E+01    0.773847844829892884E+00    0.162647668233992349E+01   -0.478091090805774144E+01
    0.193639700392659514E+00    0.132780902534335721E+01    0.727483306365366511E+00    0.170355491498347034E+01   -0.475946139129849577E+01
    0.224845846580868314E+00    0.121917576618173840E+01    0.745523166361223621E+00    0.159332005400970256E+01   -0.472681001741854789E+01
    0.238085856385999994E+00    0.122127480684414258E+01    0.733376812416352108E+00    0.161236509391961769E+01   -0.472370337151989617E+01
    0.261331506892205301E+00    0.118342356888698808E+01    0.747108584597367176E+00    0.153578014059187984E+01   -0.472306996340365259E+01
    0.269338807306789940E+00    0.115367338089231164E+01    0.770212960586857953E+00    0.150587782053485619E+01   -0.472049884061663860E+01
    0.222038376518035402E+00    0.113484840756790017E+01    0.828984598966645558E+00    0.152329472802024646E+01   -0.471892170759325325E+01
    0.183779943561248660E+00    0.131181334092577595E+01    0.772046958877082634E+00    0.168523117742666395E+01   -0.471415097712935971E+01
    0.226193029609860902E+00    0.124464280505861136E+01    0.759131619695433302E+00    0.160713250495573057E+01   -0.471093510676580784E+01
    0.181194682420031172E+00    0.124855796950732856E+01    0.840582911252246379E+00    0.157838848745969296E+01   -0.470476977863575030E+01
    0.253020882382525791E+00    0.112156373641075646E+01    0.853400623788412749E+00    0.147631928557897418E+01   -0.470153308343017518E+01
    0.221442541104220209E+00    0.124983039778461524E+01    0.739199166214727033E+00    0.160893040803216936E+01   -0.469047276324506068E+01
    0.178041421436642505E+00    0.126910912680498944E+01    0.820959292780767624E+00    0.163590150029706449E+01   -0.468966939387081272E+01
    0.228396270931780138E+00    0.114458779159471469E+01    0.833773193394415135E+00    0.154487594723408384E+01   -0.468460792921768920E+01
    0.258945434893023629E+00    0.115347504502028086E+01    0.776876612703192526E+00    0.150442681081793150E+01   -0.466245173442612337E+01
    0.247088297045072014E+00    0.115358894396107114E+01    0.804043118598736339E+00    0.153981048593582281E+01   -0.465654800732397778E+01
    0.177297086569973089E+00    0.128523914547626283E+01    0.831000529586721770E+00    0.161112388002617823E+01   -0.463999278619811051E+01
    0.213747716443289937E+00    0.125309485213856431E+01    0.737915568249502329E+00    0.165723258442617905E+01   -0.462255873846788923E+01
    0.213631923918808475E+00    0.126196027004478650E+01    0.734762373191062190E+00    0.166231983488230783E+01   -0.461637677711433536E+01
    0.213511700669750504E+00    0.116431492090313649E+01    0.810943374198730416E+00    0.156370329377389439E+01   -0.460565180705889432E+01
    0.199517636246108160E+00    0.124917026614923499E+01    0.813905745433763483E+00    0.160784340627486189E+01   -0.458886046047472806E+01
    0.220638538475817464E+00    0.127403437444161161E+01    0.733593749738648437E+00    0.164111376945349896E+01   -0.458718620951936451E+01
    0.254967893836086534E+00    0.118219633173023486E+01    0.730567679020441951E+00    0.156536608084322038E+01   -0.458677353720076120E+01
    0.185562397859552669E+00    0.126365724505414279E+01    0.833131178486745116E+00    0.158792133349230680E+01   -0.458348711000220899E+01
    0.221556332235520737E+00    0.123577476398324726E+01    0.727292804076081767E+00    0.163629928326109009E+01   -0.457129810222699007E+01
    0.255700914626020681E+00    0.119467352213480460E+01    0.725956493395370717E+00    0.155988003952895249E+01   -0.456674485135051889E+01
    0.217191212539768419E+00    0.114081291895078074E+01    0.841521670529020827E+00    0.151205528734314543E+01   -0.455683363593086632E+01
    0.194392624975496586E+00    0.131096184404708094E+01    0.738804682654052192E+00    0.168031001533027768E+01   -0.455219533678343513E+01
    0.241223561150348376E+00    0.120934770589275109E+01    0.768189451804626833E+00    0.156596636962186353E+01   -0.455126104119800345E+01
    0.175471176124937484E+00    0.125374372146967161E+01    0.836969426869157207E+00    0.161169806028213558E+01   -0.454925388838478462E+01
    0.244000190709793174E+00    0.121324981345296679E+01    0.751738940643489451E+00    0.157868688079820996E+01   -0.454244714573319186E+01
    0.218678995949431215E+00    0.116263542027319389E+01    0.860467383895935800E+00    0.149468917767640175E+01   -0.453504620972732742E+01
    0.229359633407809821E+00    0.117490714790516115E+01    0.831298117000790260E+00    0.154057031364969887E+01   -0.453212660405299772E+01
    0.267212270081110426E+00    0.113039881359928440E+01    0.810447797621366317E+00    0.148381842149449117E+01   -0.452870947194043794E+01
    0.203402538501122387E+00    0.117454702965771163E+01    0.827695342683370638E+00    0.155577547233498348E+01   -0.452435814338683784E+01
    0.190696053485878592E+00    0.129133035430294729E+01    0.787410066114525020E+00    0.165336424457171316E+01   -0.452180068198078189E+01
    0.258841719812585080E+00    0.116298852063767622E+01    0.767259509892372349E+00    0.154256314253495752E+01   -0.451574468643053706E+01
    0.182454764127942676E+00    0.120673457664935735E+01    0.867597152631462865E+00    0.154705906778139846E+01   -0.450960403569641777E+01
    0.206139320898291956E+00    0.120045001368540061E+01    0.806967644313690724E+00    0.160359046478884948E+01   -0.450851756505648993E+01
    0.198081320453664889E+00    0.126189948181214984E+01    0.795690650672443156E+00    0.159919039808111885E+01   -0.449327649437257381E+01
    0.240350329058910683E+00    0.111690299672221505E+01    0.868275634758358894E+00    0.145962186550842232E+01   -0.448999756879135692E+01
    0.268275779199802555E+00    0.111490662508493354E+01    0.791317770486918870E+00    0.149083700431288846E+01   -0.448882199145016703E+01
    0.175145212489523666E+00    0.128673375380666544E+01    0.823267408216405427E+00    0.161944210494101859E+01   -0.448853451705664863E+01
    0.212603574607552248E+00    0.111670820394765125E+01    0.901953465554885425E+00    0.146534393280797115E+01   -0.447587688258247152E+01
    0.192579193128988302E+00    0.116349557100457246E+01    0.886254110162438380E+00    0.152790246961180776E+01   -0.447197529989521847E+01
    0.233209628640788619E+00    0.112020937490973882E+01    0.869033009342815355E+00    0.150337670882725094E+01   -0.446451142072959684E+01
    0.227948402431515151E+00    0.110926235922167415E+01    0.880072594238922257E+00    0.149729940846792386E+01   -0.446441054229623635E+01
    0.251460354824846855E+00    0.114799567789241030E+01    0.822646034089389633E+00    0.150640423012576474E+01   -0.446412041330841269E+01
    0.225375977216176415E+00    0.115553097596649135E+01    0.814185966772325465E+00    0.152168845372606865E+01   -0.445954295916910226E+01
    0.243860810866653566E+00    0.118032136263013498E+01    0.754437890924300358E+00    0.157963234906866168E+01   -0.445427797111064372E+01
    0.215907464755435125E+00    0.124500352386098623E+01    0.786466403845691442E+00    0.159352267648471257E+01   -0.444782124831450609E+01
    0.186891498923742017E+00    0.122206276613321663E+01    0.852786633942489991E+00    0.155230795248766862E+01   -0.444743417758428983E+01
    0.263524667416062619E+00    0.115504752490414053E+01    0.761961767935620982E+00    0.151279545241094149E+01   -0.444223348870272794E+01
    0.198523943051400420E+00    0.115847203029506685E+01    0.860138974967734837E+00    0.153601157612395656E+01   -0.444128346712913302E+01
    0.238548579928998888E+00    0.107643205829243493E+01    0.891560565141343853E+00    0.145290935970910629E+01   -0.443481341002742102E+01
    0.230087234370761617E+00    0.121851281743992024E+01    0.758028125187972579E+00    0.160915161079570113E+01   -0.442914979875992909E+01
    0.187695601123594624E+00    0.123274819304222261E+01    0.821858806104348139E+00    0.161682292581700393E+01   -0.442187583257204864E+01
    0.198217867323080998E+00    0.128780178881228302E+01    0.771540364695691538E+00    0.165570917312627719E+01   -0.442086857301675273E+01
    0.178086285457386834E+00    0.131451892786194846E+01    0.785061696546532906E+00    0.167602877132566763E+01   -0.440231224292926271E+01
    0.224680359053101825E+00    0.124251280987299739E+01    0.755330726199680003E+00    0.159154282470785913E+01   -0.438129693792200836E+01
    0.242865273379620661E+00    0.120100763391976084E+01    0.733994411212000153E+00    0.159611102568627716E+01   -0.437644213910044666E+01
    0.194375262360072271E+00    0.126044487688575679E+01    0.818016485291872653E+00    0.159190807628316811E+01   -0.436715741371990962E+01
    0.244805488208062999E+00    0.112501028446602724E+01    0.808211844835708071E+00    0.150175575886899049E+01   -0.435695092235254311E+01
    0.255455382093865646E+00    0.118200731105697177E+01    0.767521599083832329E+00    0.153781133459605335E+01   -0.434228189627015482E+01
    0.241486910479215944E+00    0.109513814980959023E+01    0.850417134011800413E+00    0.149396056096597163E+01   -0.433641731094957184E+01
    0.221191676517030589E+00    0.119395564049121861E+01    0.799560655884522964E+00    0.154303955334444520E+01   -0.433365875144889934E+01
    0.222357563043901946E+00    0.125557275619081365E+01    0.713842330667561975E+00    0.165063110243315903E+01   -0.432943997841661243E+01
    0.242244687370943457E+00    0.115250108371110094E+01    0.794658098840186344E+00    0.155311261310096227E+01   -0.432929695574641116E+01
    0.258373344318625020E+00    0.114403704265543849E+01    0.777494315689361448E+00    0.153355963968088904E+01   -0.432415795857518059E+01
    0.191489252834135981E+00    0.130284539232372554E+01    0.746856410900479939E+00    0.168892675596497321E+01   -0.431973715652310197E+01
    0.201401446149470309E+00    0.118471692336307188E+01    0.824672581103573332E+00    0.158291245514468204E+01   -0.431377188538744072E+01
    0.254172459984495780E+00    0.113811288358193563E+01    0.813014828479682095E+00    0.148455609609799155E+01   -0.430747968106823098E+01
    0.219307223360982850E+00    0.122385341922412882E+01    0.747403402047121412E+00    0.163047779879287580E+01   -0.428646148833237106E+01
    0.179232301289661028E+00    0.121455559013050030E+01    0.872161606719612292E+00    0.155570624495998588E+01   -0.427449160141820528E+01
    0.238866699398022908E+00    0.118223071520235612E+01    0.805899140287252846E+00    0.152501648730241746E+01   -0.426939170318144612E+01
    0.202561941036435350E+00    0.125821350131719578E+01    0.801556553794350757E+00    0.160807010235923631E+01   -0.426605022702047609E+01
    0.244660466479539040E+00    0.118591960129094298E+01    0.749573618187598711E+00    0.158169597729054034E+01   -0.425376480807204693E+01
    0.228423101137109258E+00    0.113789411535920992E+01    0.822395385772801246E+00    0.151294490656706193E+01   -0.424345607956366067E+01
    0.202187911479861093E+00    0.122289828446440363E+01    0.841787972437517018E+00    0.155647135777602919E+01   -0.423120024135493367E+01
    0.255250318507528218E+00    0.112544579898461361E+01    0.842117560319427749E+00    0.147912177601835082E+01   -0.422932465533837032E+01
    0.245817575521470488E+00    0.111729798571045458E+01    0.865121859159403872E+00    0.146277591326816570E+01   -0.422347482163432719E+01
