    0.731035709381103516E+00    0.815661728382110596E+01    0.790653347969055176E+00    0.349206157376421045E+01   -0.266337896120237838E+07   -0.603896350544152227E+01    1
    0.512370228767395020E+00    0.665361464023590088E+01    0.899901926517486572E+00    0.568650160984570263E+01   -0.260116588271483779E+07   -0.604146350544151556E+01    1
    0.386018693447113037E+00    0.716422021389007568E+01    0.989486277103424072E+00    0.164303348945410294E+00   -0.256586513276675390E+07   -0.604396350544152039E+01    1
    0.425284564495086670E+00    0.743029952049255371E+01    0.951090991497039795E+00    0.245682153263828429E+01   -0.255075010388773959E+07   -0.604646350544152966E+01    1
    0.535116314888000488E+00    0.874395072460174561E+01    0.641369104385375977E+00    0.297231248074540544E+00   -0.255020673272735719E+07   -0.604896350544152206E+01    1
    0.252249419689178467E+00    0.969347536563873291E+01    0.431645512580871582E+00    0.575034195042356533E+01   -0.250793303219298972E+07   -0.605146350544152156E+01    1
    0.626193225383758545E+00    0.843327522277832031E+01    0.658458948135375977E+00    0.595573246544293422E+01   -0.249853802236202918E+07   -0.605396350544152995E+01    1
    0.276128470897674561E+00    0.767036080360412598E+01    0.778579294681549072E+00    0.586167689782244139E+01   -0.240247296534208581E+07   -0.605646350544151790E+01    1
    0.548583507537841797E+00    0.733640432357788086E+01    0.861884176731109619E+00    0.240875280654289936E+01   -0.228024810675602499E+07   -0.605896350544151829E+01    1
    0.551943600177764893E+00    0.809382498264312744E+01    0.398463070392608643E+00    0.354180659331823255E+01   -0.224872105413280614E+07   -0.606146350544153112E+01    1
    0.418577373027801514E+00    0.914589345455169678E+01    0.425816297531127930E+00    0.293802823484037789E+01   -0.221097267733266391E+07   -0.606396350544153950E+01    1
    0.490174531936645508E+00    0.939753770828247070E+01    0.189410567283630371E+00    0.366729715737250395E+01   -0.221073878593946155E+07   -0.606646350544153368E+01    1
    0.631475627422332764E+00    0.903156340122222900E+01    0.266711473464965820E+00    0.331462988094201050E+01   -0.219114324217017833E+07   -0.606896350544153407E+01    1
    0.380595982074737549E+00    0.905223548412322998E+01    0.188540041446685791E+00    0.524370097790202294E+01   -0.217657991486833524E+07   -0.607146350544153712E+01    1
    0.470427215099334717E+00    0.836932122707366943E+01    0.594855964183807373E+00    0.244039715240549349E+01   -0.216820969869209360E+07   -0.607396350544151886E+01    1
    0.721652269363403320E+00    0.815841555595397949E+01    0.787104189395904541E+00    0.248035929936646138E+01   -0.209583861632890417E+07   -0.607646350544150149E+01    1
    0.269848942756652832E+00    0.991127014160156250E+01    0.431377232074737549E+00    0.360502263067993178E+01   -0.208492010982946772E+07   -0.607896350544150277E+01    1
    0.330265641212463379E+00    0.623819768428802490E+01    0.971905291080474854E+00    0.327829558356411077E+01   -0.208355161589588970E+07   -0.608146350544151737E+01    1
    0.773240625858306885E+00    0.883574366569519043E+01    0.960987627506256104E+00    0.650277900124694441E+00   -0.207663352014802909E+07   -0.608396350544153197E+01    1
    0.761939525604248047E+00    0.977343678474426270E+01    0.295813560485839844E+00    0.304668845304318969E+01   -0.207459089809569577E+07   -0.608646350544153236E+01    1
    0.293295979499816895E+00    0.966764807701110840E+01    0.427708089351654053E+00    0.343381861523120602E+01   -0.205538275118092285E+07   -0.608896350544152032E+01    1
    0.707499742507934570E+00    0.714414656162261963E+01    0.988729417324066162E+00    0.141722073167492191E+00   -0.201944198397758743E+07   -0.609146350544151804E+01    1
    0.349607765674591064E+00    0.637794673442840576E+01    0.650637328624725342E+00    0.492507077273788330E+01   -0.200549276891044620E+07   -0.609396350544151844E+01    1
    0.816689372062683105E+00    0.801802814006805420E+01    0.956907749176025391E+00    0.556784842060696583E+01   -0.199669425749783777E+07   -0.609646350544151083E+01    1
    0.784471154212951660E+00    0.916242361068725586E+01    0.947160124778747559E+00    0.955376417342573170E+00   -0.198350718084630184E+07   -0.609896350544150234E+01    1
    0.700962126255035400E+00    0.763574838638305664E+01    0.896399557590484619E+00    0.329281185048775182E+00   -0.192933352134250687E+07   -0.610146350544149918E+01    1
    0.320148527622222900E+00    0.990819811820983887E+01    0.450153112411499023E+00    0.258117696588980161E+01   -0.192442367356789857E+07   -0.610396350544150579E+01    1
    0.732302486896514893E+00    0.856934845447540283E+01    0.387809813022613525E+00    0.321949273702380889E+01   -0.192236087781191315E+07   -0.610646350544152394E+01    1
    0.476114213466644287E+00    0.950828254222869873E+01    0.385235071182250977E+00    0.205796967497174466E+01   -0.191013243636411149E+07   -0.610896350544153233E+01    1
    0.786649942398071289E+00    0.969645142555236816E+01    0.166997849941253662E+00    0.325912569230690785E+01   -0.185591379529428389E+07   -0.611146350544151318E+01    1
    0.616401076316833496E+00    0.608503282070159912E+01    0.674063026905059814E+00    0.492138112949514639E+01   -0.183087244899936183E+07   -0.611396350544150202E+01    1
    0.345009326934814453E+00    0.725874543190002441E+01    0.934121847152709961E+00    0.155472585570384170E+01   -0.182660323928447650E+07   -0.611646350544151840E+01    1
    0.732011258602142334E+00    0.929536521434783936E+01    0.600416183471679688E+00    0.183939201847214417E+01   -0.181679194120198744E+07   -0.611896350544151613E+01    1
    0.360269904136657715E+00    0.699914336204528809E+01    0.405202090740203857E+00    0.469648553942825320E+01   -0.180111964986059419E+07   -0.612146350544151030E+01    1
    0.437867820262908936E+00    0.743723809719085693E+01    0.257529973983764648E+00    0.474225366884883837E+01   -0.179224114947255934E+07   -0.612396350544150803E+01    1
    0.367481708526611328E+00    0.709926247596740723E+01    0.521867334842681885E+00    0.603484407911347631E+01   -0.178401353112129401E+07   -0.612646350544151108E+01    1
    0.735256195068359375E+00    0.750156402587890625E+01    0.485809504985809326E+00    0.369196181574881255E+01   -0.173436408477821248E+07   -0.612896350544151858E+01    1
    0.455040097236633301E+00    0.591191530227661133E+01    0.989218711853027344E+00    0.355622885897777241E+00   -0.169563090988445492E+07   -0.613146350544150476E+01    1
    0.362231314182281494E+00    0.640998423099517822E+01    0.950012743473052979E+00    0.234885977004323854E+01   -0.166803546484834165E+07   -0.613396350544150160E+01    1
    0.626799225807189941E+00    0.648981809616088867E+01    0.969953298568725586E+00    0.603282136665366897E+00   -0.166467213484849385E+07   -0.613646350544149932E+01    1
    0.609593808650970459E+00    0.851052701473236084E+01    0.186483502388000488E+00    0.286473496236138692E+01   -0.163015608883756679E+07   -0.613896350544150327E+01    1
    0.224318802356719971E+00    0.954910695552825928E+01    0.656244993209838867E+00    0.149869848075021483E+01   -0.161910591706386767E+07   -0.614146350544151343E+01    1
    0.391919314861297607E+00    0.962145566940307617E+01    0.108069479465484619E+00    0.346781149466822125E+01   -0.159571414844398363E+07   -0.614396350544152714E+01    1
    0.706397771835327148E+00    0.581812500953674316E+01    0.730309963226318359E+00    0.395526534860926038E+01   -0.157470350097542675E+07   -0.614646350544152309E+01    1
    0.286078333854675293E+00    0.467974126338958740E+01    0.988561809062957764E+00    0.476540569333787367E+01   -0.151691795042839623E+07   -0.614896350544151282E+01    1
    0.245026469230651855E+00    0.938235938549041748E+01    0.490318357944488525E+00    0.129454945652963538E+01   -0.147213884796297643E+07   -0.615146350544152742E+01    1
    0.238402128219604492E+00    0.583024740219116211E+01    0.728260576725006104E+00    0.471358253428385776E+01   -0.147095941702939034E+07   -0.615396350544151360E+01    1
    0.212448120117187500E+00    0.694703459739685059E+01    0.852337419986724854E+00    0.234000230431709505E+00   -0.145654074482633919E+07   -0.615646350544150067E+01    1
    0.294024229049682617E+00    0.797709465026855469E+01    0.717371106147766113E-01    0.585313364349303544E+01   -0.145492918057179940E+07   -0.615896350544150195E+01    1
    0.793937385082244873E+00    0.915852487087249756E+01    0.376969575881958008E+00    0.216391733876863412E+01   -0.145415317626153259E+07   -0.616146350544151922E+01    1
    0.156637489795684814E+00    0.699409604072570801E+01    0.873621940612792969E+00    0.590382766385675062E+01   -0.145401827946095192E+07   -0.616396350544152849E+01    1
    0.573599040508270264E+00    0.442857325077056885E+01    0.887337803840637207E+00    0.454005208117537951E+01   -0.144544510123652942E+07   -0.616646350544150668E+01    1
    0.416195571422576904E+00    0.634063601493835449E+01    0.441351056098937988E+00    0.589332199269909207E+01   -0.141235118872022489E+07   -0.616896350544149996E+01    1
    0.466769158840179443E+00    0.725680768489837646E+01    0.297448754310607910E+00    0.601533563350269684E+01   -0.140885350093895430E+07   -0.617146350544152167E+01    1
    0.270161449909210205E+00    0.617378830909729004E+01    0.705484628677368164E+00    0.613063361427496289E+01   -0.140798776635511639E+07   -0.617396350544153449E+01    1
    0.556820571422576904E+00    0.493950843811035156E+01    0.634563088417053223E+00    0.448767614974760320E+01   -0.138550072587682493E+07   -0.617646350544151179E+01    1
    0.771153032779693604E+00    0.755800008773803711E+01    0.562133967876434326E+00    0.265800446119478817E+01   -0.138282819557859469E+07   -0.617896350544150152E+01    1
    0.589419186115264893E+00    0.977024078369140625E+01    0.202633857727050781E+00    0.149871271201728984E+01   -0.137536301999271382E+07   -0.618146350544150103E+01    1
    0.706012427806854248E+00    0.806524813175201416E+01    0.201032996177673340E+00    0.463333354276839149E+01   -0.136216862901278539E+07   -0.618396350544151829E+01    1
    0.753226518630981445E+00    0.792723953723907471E+01    0.786965548992156982E+00    0.162960591446170766E+01   -0.136077450270621758E+07   -0.618646350544152934E+01    1
    0.514579892158508301E+00    0.452302694320678711E+01    0.787735819816589355E+00    0.506685651210018495E+01   -0.135262106976904091E+07   -0.618896350544151730E+01    1
    0.681144177913665771E+00    0.893781185150146484E+01    0.454217314720153809E+00    0.881281325316008113E+00   -0.133301404782514228E+07   -0.619146350544153012E+01    1
    0.166674852371215820E+00    0.813595294952392578E+01    0.669004321098327637E-01    0.596608234167682294E+01   -0.133017151496110531E+07   -0.619396350544153673E+01    1
    0.328949213027954102E+00    0.617541670799255371E+01    0.461891770362854004E+00    0.405918692938308823E+01   -0.132486821143624396E+07   -0.619646350544151137E+01    1
    0.561941325664520264E+00    0.992116034030914307E+01    0.151588320732116699E+00    0.606786024422070525E+00   -0.132135891120959073E+07   -0.619896350544150465E+01    1
    0.576129794120788574E+00    0.592759072780609131E+01    0.749079167842864990E+00    0.149821536668371752E+00   -0.127853078924030554E+07   -0.620146350544151748E+01    1
    0.742575526237487793E+00    0.898484885692596436E+01    0.432134211063385010E+00    0.151293573993777852E+01   -0.125292700506478059E+07   -0.620396350544150987E+01    1
    0.606476008892059326E+00    0.565150678157806396E+01    0.399026930332183838E+00    0.458180736778781128E+01   -0.125234838191086543E+07   -0.620646350544149783E+01    1
    0.132164597511291504E+00    0.983717679977416992E+01    0.500505268573760986E+00    0.441450496655983571E+01   -0.125137305233196844E+07   -0.620896350544150710E+01    1
    0.867202281951904297E+00    0.926785826683044434E+01    0.516896247863769531E-01    0.372768866272682198E+01   -0.125024276539204177E+07   -0.621146350544150838E+01    1
    0.840747237205505371E+00    0.840615510940551758E+01    0.752249419689178467E+00    0.552598565047741364E+01   -0.122912274456887366E+07   -0.621396350544150700E+01    1
    0.585555851459503174E+00    0.625790476799011230E+01    0.786215722560882568E+00    0.179633943951370734E+01   -0.120906555393487355E+07   -0.621646350544150472E+01    1
    0.109698295593261719E+00    0.748420357704162598E+01    0.832924664020538330E+00    0.449121823722119284E+01   -0.120517978146846336E+07   -0.621896350544153709E+01    1
    0.445020616054534912E+00    0.661950290203094482E+01    0.685896515846252441E+00    0.157898267592633990E+01   -0.119432306828852720E+07   -0.622146350544152416E+01    1
    0.269608139991760254E+00    0.783286213874816895E+01    0.199313759803771973E+00    0.565737432572026244E+00   -0.119262971134022111E+07   -0.622396350544153076E+01    1
    0.516039311885833740E+00    0.557990670204162598E+01    0.980194032192230225E+00    0.125297280976969883E+01   -0.117814963641696423E+07   -0.622646350544153204E+01    1
    0.653835117816925049E+00    0.729501783847808838E+01    0.839655399322509766E-01    0.446863771045733138E+01   -0.117560892410805146E+07   -0.622896350544151112E+01    1
    0.349830090999603271E+00    0.743687093257904053E+01    0.487366378307342529E+00    0.252025740562559131E+01   -0.117233903528147563E+07   -0.623146350544149907E+01    1
    0.480206251144409180E+00    0.950052261352539062E+01    0.140294730663299561E+00    0.185564936857031682E+01   -0.116452143822300225E+07   -0.623396350544151101E+01    1
    0.629230678081512451E+00    0.537278354167938232E+01    0.829390108585357666E+00    0.619608995267990714E+01   -0.115581888193913153E+07   -0.623646350544152739E+01    1
    0.847629010677337646E+00    0.896443426609039307E+01    0.387241661548614502E+00    0.198514303825000593E+01   -0.115275854563594004E+07   -0.623896350544154199E+01    1
    0.204313933849334717E+00    0.829161286354064941E+01    0.574038445949554443E+00    0.320091044729399687E+01   -0.114307251416138234E+07   -0.624146350544154416E+01    1
    0.594088435173034668E+00    0.765362620353698730E+01    0.257365286350250244E+00    0.227137913448091000E+01   -0.114211944324619533E+07   -0.624396350544154188E+01    1
    0.183638691902160645E+00    0.817130863666534424E+01    0.568883657455444336E+00    0.362438389502859204E+01   -0.113713976027041185E+07   -0.624646350544154139E+01    1
    0.443708658218383789E+00    0.660599112510681152E+01    0.106006145477294922E+00    0.542729555838180211E+01   -0.112972554764137417E+07   -0.624896350544154089E+01    1
    0.618528425693511963E+00    0.513050079345703125E+01    0.511805951595306396E+00    0.492565500370201903E+01   -0.112439098740880587E+07   -0.625146350544151908E+01    1
    0.192347526550292969E+00    0.623336791992187500E+01    0.561722517013549805E+00    0.586313223213438572E+01   -0.112152235814645630E+07   -0.625396350544150437E+01    1
    0.443620800971984863E+00    0.483117461204528809E+01    0.437468945980072021E+00    0.472164304905379506E+01   -0.111518348016970255E+07   -0.625646350544151275E+01    1
    0.627901017665863037E+00    0.606088757514953613E+01    0.273381829261779785E+00    0.324049471666341793E+01   -0.110602743377370387E+07   -0.625896350544152913E+01    1
    0.561730146408081055E+00    0.811305344104766846E+01    0.239682316780090332E+00    0.255777065112855528E+00   -0.110416122108278284E+07   -0.626146350544153396E+01    1
    0.808386206626892090E+00    0.535629510879516602E+01    0.872899115085601807E+00    0.452180872030617209E+01   -0.110058507063960726E+07   -0.626396350544151304E+01    1
    0.905579745769500732E+00    0.937369763851165771E+01    0.424681663513183594E+00    0.266302547692310432E+01   -0.109211939454993163E+07   -0.626646350544151076E+01    1
    0.350805282592773438E+00    0.727544128894805908E+01    0.170639336109161377E+00    0.382093829122242967E+01   -0.109160520912199072E+07   -0.626896350544153069E+01    1
    0.782276213169097900E+00    0.929019212722778320E+01    0.106524825096130371E+00    0.107103879345336761E+01   -0.109150633637626120E+07   -0.627146350544152575E+01    1
    0.847885787487030029E+00    0.767785668373107910E+01    0.262837707996368408E+00    0.269602254217189063E+01   -0.109129277343566716E+07   -0.627396350544150305E+01    1
    0.614385783672332764E+00    0.467003047466278076E+01    0.685071706771850586E+00    0.528054797540165488E+01   -0.108194106482974486E+07   -0.627646350544151854E+01    1
    0.803862512111663818E+00    0.647431015968322754E+01    0.896556675434112549E+00    0.253227121658618293E+01   -0.107557439047374111E+07   -0.627896350544151893E+01    1
    0.897565305233001709E+00    0.697908103466033936E+01    0.489437580108642578E-02    0.138664635239215928E+01   -0.105826587033453770E+07   -0.628146350544150600E+01    1
    0.245152950286865234E+00    0.612052083015441895E+01    0.419777870178222656E+00    0.617822109883899273E+01   -0.105653744257916510E+07   -0.628396350544150373E+01    1
    0.645877361297607422E+00    0.384846687316894531E+01    0.886389970779418945E+00    0.450119510445490167E+01   -0.105086804208835470E+07   -0.628646350544151566E+01    1
    0.848764538764953613E+00    0.799580454826354980E+01    0.651970386505126953E+00    0.496777618368109319E+01   -0.104790592425984144E+07   -0.628896350544151872E+01    1
    0.309539258480072021E+00    0.568907678127288818E+01    0.497876942157745361E+00    0.374730908593906076E+01   -0.103574291870143043E+07   -0.629146350544151289E+01    1
    0.335578858852386475E+00    0.465943396091461182E+01    0.507301867008209229E+00    0.505060590312852131E+01   -0.103346635146061238E+07   -0.629396350544151328E+01    1
    0.412827193737030029E+00    0.415637373924255371E+01    0.581247806549072266E+00    0.450704902381414030E+01   -0.100673387259609578E+07   -0.629646350544151456E+01    1
    0.220177829265594482E+00    0.665661633014678955E+01    0.772152066230773926E+00    0.830634118330829785E+00   -0.100638570737080975E+07   -0.629896350544151140E+01    1
    0.806095123291015625E+00    0.835199713706970215E+01    0.647763311862945557E+00    0.615599373220281088E+01   -0.998175477078721160E+06   -0.630146350544151979E+01    1
    0.609638094902038574E+00    0.809520781040191650E+01    0.556730628013610840E-01    0.216037749833721460E+01   -0.996126530244045425E+06   -0.630396350544154327E+01    1
    0.446805179119110107E+00    0.987359821796417236E+01    0.170224905014038086E-01    0.122652212737546362E+01   -0.990393053281007800E+06   -0.630646350544153300E+01    1
    0.389578700065612793E+00    0.847502171993255615E+01    0.115867912769317627E+00    0.285494984272616348E+01   -0.972210570072957198E+06   -0.630896350544153339E+01    1
    0.829987585544586182E+00    0.500841081142425537E+01    0.977836728096008301E+00    0.488840241509074680E+01   -0.969321279196492746E+06   -0.631146350544152401E+01    1
    0.824570059776306152E-01    0.958691596984863281E+01    0.607410371303558350E+00    0.611369615941341094E+00   -0.960365179510735907E+06   -0.631396350544150398E+01    1
    0.675759732723236084E+00    0.438373863697052002E+01    0.730640947818756104E+00    0.345554676399867366E+01   -0.957502188203581958E+06   -0.631646350544151769E+01    1
    0.886668205261230469E+00    0.818479835987091064E+01    0.693139135837554932E+00    0.266090614164999772E+01   -0.953346633486774284E+06   -0.631896350544152607E+01    1
    0.555995643138885498E+00    0.412261426448822021E+01    0.618026912212371826E+00    0.511524918677504292E+01   -0.934098800864562625E+06   -0.632146350544152202E+01    1
    0.551719665527343750E-01    0.974604487419128418E+01    0.948249518871307373E+00    0.371371393296609131E+01   -0.934026968547683675E+06   -0.632396350544152774E+01    1
    0.391944110393524170E+00    0.314518749713897705E+01    0.988761663436889648E+00    0.447456016460274686E+01   -0.931448328753916780E+06   -0.632646350544152636E+01    1
    0.223054707050323486E+00    0.808517515659332275E+01    0.450124025344848633E+00    0.138921509609921667E+01   -0.930665230100867804E+06   -0.632896350544151876E+01    1
    0.692917346954345703E+00    0.971054852008819580E+01    0.282595753669738770E-01    0.656779342135850319E+00   -0.930343822376639000E+06   -0.633146350544152003E+01    1
    0.444848835468292236E+00    0.574010074138641357E+01    0.743006110191345215E+00    0.167263564849141866E+01   -0.924176469759658678E+06   -0.633396350544152309E+01    1
    0.904913902282714844E+00    0.908462703227996826E+01    0.124927759170532227E+00    0.355256243517079018E+00   -0.917998809562824783E+06   -0.633646350544152615E+01    1
    0.506429314613342285E+00    0.572120130062103271E+01    0.744070887565612793E+00    0.132288540730429438E+01   -0.915736232563196565E+06   -0.633896350544152920E+01    1
    0.559197723865509033E+00    0.602367520332336426E+01    0.471062600612640381E+00    0.125125794208714808E+00   -0.915734565720465966E+06   -0.634146350544152781E+01    1
    0.249251127243041992E+00    0.615609705448150635E+01    0.895102262496948242E+00    0.135725616433285712E+01   -0.913351144084339612E+06   -0.634396350544151222E+01    1
    0.246070146560668945E+00    0.560960173606872559E+01    0.243509948253631592E+00    0.566177178724647145E+01   -0.903439020624877303E+06   -0.634646350544149573E+01    1
    0.325369358062744141E+00    0.527016639709472656E+01    0.999682903289794922E+00    0.152242350099253798E+01   -0.897969503815335105E+06   -0.634896350544151034E+01    1
    0.335516691207885742E+00    0.541169762611389160E+01    0.619441926479339600E+00    0.388757020718918433E+00   -0.896573079794241814E+06   -0.635146350544150984E+01    1
    0.556912541389465332E+00    0.743844568729400635E+01    0.167383313179016113E+00    0.221699097679011903E+01   -0.894442958644416532E+06   -0.635396350544149158E+01    1
    0.839747965335845947E+00    0.743750810623168945E+01    0.544553279876708984E+00    0.472672211337149584E+01   -0.893574777729825350E+06   -0.635646350544149996E+01    1
    0.222516834735870361E+00    0.471073865890502930E+01    0.888816952705383301E+00    0.616024401246690090E+01   -0.888783141393652186E+06   -0.635896350544152256E+01    1
    0.892345309257507324E+00    0.692786872386932373E+01    0.809062182903289795E+00    0.406261366869196383E+01   -0.882215092992621474E+06   -0.636146350544152384E+01    1
    0.109992980957031250E+00    0.938043951988220215E+01    0.640262484550476074E+00    0.115132860623491706E+01   -0.881987192275120411E+06   -0.636396350544150557E+01    1
    0.267425596714019775E+00    0.365523397922515869E+01    0.881058692932128906E+00    0.418198853297422080E+01   -0.869175092128939228E+06   -0.636646350544150952E+01    1
    0.887894034385681152E+00    0.661020159721374512E+01    0.484218001365661621E-01    0.126301671376147251E+01   -0.865916827799491119E+06   -0.636896350544151346E+01    1
    0.154415607452392578E+00    0.861352205276489258E+01    0.733132839202880859E+00    0.212235567228982935E+01   -0.855569053595075617E+06   -0.637146350544153250E+01    1
    0.192363202571868896E+00    0.803431272506713867E+01    0.383677184581756592E+00    0.133542989472397644E+01   -0.855234994622016675E+06   -0.637396350544155155E+01    1
    0.192473053932189941E+00    0.673841297626495361E+01    0.827494740486145020E+00    0.233459367381449612E+01   -0.817564878656559624E+06   -0.637646350544152529E+01    1
    0.210552692413330078E+00    0.522774696350097656E+01    0.385940372943878174E+00    0.517103725173759088E+01   -0.814404766069155186E+06   -0.637896350544150614E+01    1
    0.168586313724517822E+00    0.922350108623504639E+01    0.220284461975097656E+00    0.383867719112452743E+01   -0.805930556418467895E+06   -0.638146350544151897E+01    1
    0.697845458984375000E+00    0.740601956844329834E+01    0.131462275981903076E+00    0.165510946858139119E+01   -0.801858656191814691E+06   -0.638396350544152380E+01    1
    0.225841224193572998E+00    0.637872576713562012E+01    0.468513727188110352E+00    0.732042521583659345E+00   -0.800654142490763450E+06   -0.638646350544151620E+01    1
    0.901531279087066650E+00    0.669521033763885498E+01    0.857102155685424805E+00    0.421785544558081149E+01   -0.799743748905019136E+06   -0.638896350544153080E+01    1
    0.815605401992797852E+00    0.934713482856750488E+01    0.316572844982147217E+00    0.566415926955183568E+01   -0.790562351349989534E+06   -0.639146350544153830E+01    1
    0.172321438789367676E+00    0.733524680137634277E+01    0.598303556442260742E+00    0.335238580699930777E+01   -0.789317861467427807E+06   -0.639396350544151737E+01    1
    0.854384303092956543E+00    0.668811380863189697E+01    0.948575735092163086E+00    0.623957808331224850E+01   -0.788123638067411724E+06   -0.639646350544152220E+01    1
    0.745846807956695557E+00    0.879119634628295898E+01    0.138623416423797607E+00    0.577307902112525362E+01   -0.780776472372153541E+06   -0.639896350544151460E+01    1
    0.867291271686553955E+00    0.541994333267211914E+01    0.885969877243041992E+00    0.455167116172815067E+01   -0.780219476601655711E+06   -0.640146350544150433E+01    1
    0.876336693763732910E+00    0.595551848411560059E+01    0.104019224643707275E+00    0.196030610664068261E+01   -0.779643401773709455E+06   -0.640396350544151272E+01    1
    0.577039539813995361E+00    0.361602544784545898E+01    0.784498333930969238E+00    0.336593734381806797E+01   -0.777648167655010941E+06   -0.640646350544151311E+01    1
    0.396544933319091797E-01    0.639970421791076660E+01    0.978952646255493164E-01    0.226909688865049614E+00   -0.765076418827390880E+06   -0.640896350544153304E+01    1
    0.400402426719665527E+00    0.732844233512878418E+01    0.198660194873809814E+00    0.255456936505071219E+01   -0.763475315644913469E+06   -0.641146350544155297E+01    1
    0.812759995460510254E+00    0.779047667980194092E+01    0.726071238517761230E+00    0.104134076061680902E+01   -0.761030042851119419E+06   -0.641396350544154892E+01    1
    0.389883637428283691E+00    0.444615721702575684E+01    0.356561481952667236E+00    0.395768016992769001E+01   -0.756805344978455687E+06   -0.641646350544152533E+01    1
    0.372597455978393555E+00    0.469278395175933838E+01    0.860751509666442871E+00    0.698000956232965764E+00   -0.753090309197856812E+06   -0.641896350544152039E+01    1
    0.770273447036743164E+00    0.766017436981201172E+01    0.293913722038269043E+00    0.135845982992178893E+01   -0.750781968497285154E+06   -0.642146350544151190E+01    1
    0.520013928413391113E+00    0.681385576725006104E+01    0.701202154159545898E-01    0.264976680460046854E+01   -0.744339373310574796E+06   -0.642396350544151495E+01    1
    0.880629599094390869E+00    0.813450336456298828E+01    0.434772908687591553E+00    0.422334796565774706E+01   -0.744011149084377103E+06   -0.642646350544152956E+01    1
    0.781296789646148682E+00    0.721006810665130615E+01    0.429137408733367920E+00    0.162201315897010767E+01   -0.743266739307885524E+06   -0.642896350544153616E+01    1
    0.295746684074401855E+00    0.468721687793731689E+01    0.526519238948822021E+00    0.132571742945224152E-01   -0.742390490944314632E+06   -0.643146350544153833E+01    1
    0.788471341133117676E+00    0.650812625885009766E+01    0.163620591163635254E+00    0.174858941889939890E+01   -0.741291986424720846E+06   -0.643396350544153695E+01    1
    0.844678282737731934E+00    0.963827967643737793E+01    0.503681361675262451E+00    0.621957304138195388E+00   -0.736786578608742682E+06   -0.643646350544153023E+01    1
    0.362584590911865234E+00    0.632273197174072266E+01    0.368185222148895264E+00    0.269278380539121764E+01   -0.733420767169756116E+06   -0.643896350544152440E+01    1
    0.124824881553649902E+00    0.666340291500091553E+01    0.563722550868988037E+00    0.450466453756500318E+01   -0.717970031076038722E+06   -0.644146350544153545E+01    1
